poly_4,poly_3,poly_2,poly_1,poly_0
3.130673676769915e-07,-0.13026245496735767,-13.461599054323353,5643562487.668831,-587049489370687.0
1.0448411931217433e-07,-0.04359361155567054,2.0753386406286345,1896311701.7219272,-197798181740385.06
1.6311942566121285e-06,-0.6812796275837654,52.299501852632176,29688308265.810642,-3099882243212812.0
-3.493800249224393e-08,0.02949732049120317,-9338.755158611864,1314025601.7788856,-69333180640878.06
1.1695699097562933e-05,-5.009296806649004,4816.294874618998,227668829238.6938,-2.437794570744405e+16
-4.987928541579073e-06,2.1338496135799607,3.2739147387853214,-97633117529.62361,1.0441927890348678e+16
2.0561971957612658e-07,-0.08809132127618219,3.548171449560343,4040606035.3142424,-432767744122583.5
-1.5224695037708284e-06,1.3110596686132654,-423376.82607888966,60764327352.12622,-3270401564169063.0
-1.053453539200571e-09,0.0009483350065873564,-320.0620921795528,47997409.119459845,-2698515558274.174
1.5156814475577875e-18,-5.825178279571783e-13,-8.059668086613772e-08,0.0557557376809836,44285.74087120182
-7.119256214609962e-08,0.06628742096302251,-23145.01672024525,3591699618.5164237,-209012603531507.38
8.676100754538132e-09,-0.0040920278550281705,1.0137284127384854,227087967.50675827,-26776207473384.027
5.223057566054982e-08,-0.02467809848255437,1.7796024580986873,1376449675.8386674,-162587560893550.22
-4.434842337716441e-07,0.42191217921889385,-150520.4276310625,23866270094.053436,-1419067909286605.5
1.2738832805747735e-07,-0.06088049216530887,2.694300881468719,3474996802.0348945,-415186326080913.44
1.225511968804456e-07,-0.058658199352800554,2.862260557341466,3358257327.259634,-401851114799041.06
3.0411077983852744e-18,7.282388789403298e-13,1.7438772314544605e-07,0.04175975612302424,10000.0
2.1241036373377233e-07,-0.10183118892242599,4.418023512856298,5848894883.184988,-701001498685036.8
3.2592259768847224e-07,-0.15645702082707164,8.088928842566439,9009674792.611761,-1081258973356807.9
-1.2149745532021703e-08,0.011891985372656065,-4364.700383140676,711956684.3892024,-43547728331005.414
3.352798364411865e-08,-0.03340109134646301,12477.56608252587,-2071578167.0167665,128970029203895.03
2.1694883408259363e-11,-2.392951772252433e-05,9.887253628196227,-1813689.5414967646,124626748328.3245
-4.8249579590340665e-08,0.05773478463273292,-25906.316402347722,5166354115.202407,-386355345276314.94
1.3299792237926786e-09,-0.0016285485455635371,747.7003781930613,-152549888.06727344,11669912584494.117
-2.6936753291382354e-07,0.16844722255599837,26.395834578916986,-16484492583.422962,2577113912186604.5
3.7048557544214444e-07,-0.232035012722827,17.162317406849926,22743262476.868282,-3561024737489739.0
-1.5961519773422524e-06,0.999769697007197,27.268557125082967,-98076965241.60863,1.5357930636550164e+16
-2.1428152580193176e-06,1.3429743333753688,-2.30198346759368,-131876949713.31859,2.0662927074820556e+16
-2.43127833983977e-07,0.30635854332353435,-144762.3200854727,30401675467.309338,-2394251341096480.0
-3.077651627585944e-08,0.03913802412922378,-18664.198646212917,3955824768.179275,-314409594403478.4
-1.0133180193021603e-06,0.6457388943987915,-14.666083368684246,-65547679978.55172,1.044259517159825e+16
4.155084128913832e-19,-2.206933858592695e-13,-4.219893889974172e-08,0.04034441844667256,44285.71751745647
-2.3088109226483974e-09,0.001455901544885244,3.537647500394767,-146926429.21649405,23156844736081.953
-1.036182222770136e-09,0.0013692613599554557,-678.3244500309359,149306361.6618608,-12320408270082.148
4.9397554649901335e-08,-0.032734172989001734,1.7983870718603394,3592436951.5631075,-595148110536501.6
1.8375617965616263e-07,-0.12197183394298035,21.82937757095784,13420409554.373016,-2227014416968189.2
2.4203769601962473e-09,-0.001609860614137035,0.0855967447416699,177992289.6738623,-29597000986066.84
1.6935101563714156e-08,-0.02278154492189135,11491.942414249646,-2576349816.473145,216586377480764.84
2.0938528864801695e-09,-0.001425077455873829,0.34038725609011483,164798975.6956865,-28040664625582.324
-6.779282103460531e-08,0.0931641263933431,-48011.001027231876,10996286283.9628,-944448571807550.0
2.051186701946587e-09,-0.0014191551082197718,0.21814846585576492,169681454.3151724,-29349474334359.727
2.336038958169737e-07,-0.16190204160381114,15.898153180877015,19430795976.8446,-3366687564150155.0
-2.83621519766822e-08,0.039512542141819464,-20642.535945349362,4793024716.01774,-417338696044481.3
-5.6605432833931765e-09,0.008068425768893547,-4312.552907803053,1024428100.7341459,-91252334403953.88
-6.858876000519436e-10,0.00012206290630112876,86.88778739572344,15462432.581812132,-11006938566310.88
1.3651684342796299e-10,-2.4292878603199987e-05,-17.293918750449063,-3077844.53112542,2190786276375.1897
-5.0524077888480976e-11,8.99246623049749e-06,6.401646540584235,1139317.0437914222,-811119725804.9321
3.638188958440928e-09,-0.0025965254968228894,0.44574820107664614,330315786.9081747,-58935474471876.984
6.142902928019985e-19,2.1942203542770267e-13,7.837667336663368e-08,0.027995834219868083,10000.0
1.7579477675902043e-07,-0.12564858782499505,2.6348725955257706,16045378153.614527,-2867091991757221.5
-4.6230405927012025e-07,0.3305629204685537,14.289049419373177,-42262190477.5975,7554721052816842.0
8.111666966783128e-10,-0.000582236239544907,0.09392484017835899,74925611.42154804,-13445061020282.105
7.748653511545629e-09,-0.005583040436847623,0.4433085791605022,724283707.5103536,-130464875848714.73
1.0866679997359291e-09,-0.00019590710629771726,-141.27744291073336,-25470279.078484487,18367408756256.39
-3.241223019514115e-08,0.02338650540290759,1.4064760453821212,-3044825145.5587215,549234990060450.9
1.9329712647768454e-07,-0.1396943898731434,4.0330715134965045,18237139141.334625,-3294961119115658.0
1.292128025888692e-09,-0.0009366832373151977,0.13611220414620945,122958906.92111754,-22283754865170.027
-3.590590354653373e-10,0.0005703714839081369,-337.89132075773455,88537624.85971192,-8663281589411.313
-4.500463543017331e-06,3.347759201799673,-35.961598840410865,-463087487988.72833,8.61192034139938e+16
5.658310822831708e-10,-0.0008335000689563152,460.0746550369638,-112778121.95077637,10358374569253.203
-1.8004991334126964e-08,0.027900058458660816,-16212.172646286128,4186850158.7685294,-405468818090164.1
6.037787024731491e-08,-0.09477316913653988,55785.201653487435,-14593679988.33555,1431649239282163.5
7.18250807890277e-10,-0.0005696654681748012,0.1044487042068687,89504920.69204491,-17747283536258.96
-1.0451267083434818e-05,8.307979622357339,345.6296119953135,-1312741705897.908,2.6088298926901408e+17
-1.1185932944438456e-07,0.08896967232973539,2.417730116206394,-14072806481.68619,2798274482182275.0
5.582441251454327e-10,-0.00011107040017540391,-88.39903316883245,-17588761.55127194,13998134109348.611
3.3181289692984705e-10,-0.0002650087960378826,0.006513150497892398,42255722.8645532,-8437176173244.739
-1.16932854603767e-09,0.001987868585083435,-1264.1649989238956,356507159.24138546,-37625244275004.04
4.407834285549741e-08,-0.072005602132068,44109.59653383445,-12009138677.616665,1226073164584222.0
3.051088557592492e-07,-0.2515654867893611,23.167397428645792,42735564298.57085,-8808980691433121.0
1.3527336774706267e-17,5.575805890492626e-12,2.2982802783903745e-06,0.9473235513891717,390475.3999999999
-5.869355107225126e-08,0.09721971821119409,-60387.79249546111,16670974976.051983,-1725852560147463.5
2.9156062373352638e-08,-0.024318611349742166,4.686888760076271,4225682822.8627386,-881143631197059.0
4.078095554254851e-10,-0.0003412249143773343,0.08903599957832767,59649603.34502754,-12477657400063.523
3.4844895559907514e-08,-0.029226312016786108,3.6412478354602604,5137190892.616018,-1077210697279181.5
-1.7875979944300922e-09,0.00313991919651389,-2064.9788117489925,602696306.9163204,-65875903093039.484
-5.8849321043950974e-06,4.981996487351364,3635.473018610042,-895700054638.0194,1.8956798457103034e+17
-1.1569280567216004e-07,0.19688135654258493,-125641.65603847298,35635244932.30988,-3790152380704973.5
7.631420811072255e-10,-0.0006535822840501371,0.15011611650816795,119719414.71079084,-25633041221000.48
-3.243364859475001e-07,0.27810112114273566,-9.364599395856551,-51107940169.10633,1.0955578379754186e+16
-2.0204263688661324e-06,1.7329678388612981,-300.4581833666739,-318474140028.8988,6.829071492165995e+16
2.42436066195411e-07,-0.20800395418743062,2.979079745522147,38276422497.12181,-8210048554209656.0
-4.733310221222472e-06,4.062116033403694,-329.9508583053848,-747657318136.859,1.604094491866266e+17
2.6433502376581713e-09,-0.002273578625359957,0.3621763645962336,420184027.4781119,-90351564740315.83
-8.032348742231644e-08,0.1390514971382293,-90269.02678362813,26044621398.229115,-2817911342609853.0
9.290271947694147e-10,-0.00020189455954744805,-175.52691892154633,-38150736.664139524,33163401755677.36
2.0029006932995856e-09,-0.0017449135768517945,0.09006547149434556,331009329.3955178,-72093310322108.94
-4.096104842535633e-09,0.0035227957856347057,15.165111586142935,-664212725.2197431,142756906020380.03
1.185608457396627e-09,-0.001037977025772938,0.19365701641330232,198724310.18540853,-43494881075525.9
3.6609502582667143e-09,-0.003214761500993636,0.27568404831589444,619482749.104031,-135995463828288.36
1.1899522467379786e-08,-0.010469937302882735,0.7395913429193973,2025693540.5550086,-445582727805504.6
1.0185686953518666e-07,-0.08972714735853239,4.3856433653712665,17403417534.198776,-3832728714175944.5
3.1400192676278216e-07,-0.2767874562882722,11.692319979067044,53756544390.484604,-1.1846374251290742e+16
3.3572179518540975e-09,-0.0029650545590079423,0.8357597439209463,577463218.2927028,-127502172467149.62
4.827871914333951e-09,-0.004262447062905038,-0.5229971261393758,831088009.1680449,-183438469472218.44
-6.616070087439913e-09,0.011786726692093916,-7874.456152981704,2338128544.897377,-260345721369305.6
-7.196565182400831e-07,0.6471259422130732,9.406851866395689,-130822956895.28082,2.9409489298985496e+16
-3.4942209257628175e-10,7.857239903656068e-05,70.66891061691717,15890216.661416825,-14292491626312.486
-1.902488927795104e-07,0.17114940142745738,-32.59444631929597,-34598238656.28614,7781212222477510.0
6.027697365320408e-09,-0.00543038514224041,0.7350474264894616,1101204908.9357214,-248020474175836.44
6.608042989743004e-10,-0.00059738399196625,0.16625975001251755,121904654.62544975,-27551254908032.7
-1.8838969898704466e-08,0.017054450513153203,-1.568845622311029,-3492707696.645332,790465160343938.9
-5.2411737821931727e-08,0.047449133920978874,1.5371404661677883,-9723662540.208302,2200744264267777.0
2.9641281541808624e-07,-0.26844177572295946,56.650928423251045,54990972507.98429,-1.2450436187281706e+16
-4.6337630709298774e-11,1.0491443333445867e-05,9.501110696039747,2151064.4323381237,-1948116233576.2002
4.3857987992778016e-08,-0.03972389436840973,-0.8401468931941778,8147767653.498873,-1844938003627638.0
2.2674387383718898e-08,-0.04134035310090865,28264.375868502284,-8588501520.635989,978637664758830.8
1.8140655116593096e-18,-1.385534559222887e-12,-3.8096455025830125e-07,0.5237467779629646,826715.9978975576
1.9227824645662073e-07,-0.1763102075095011,5.801368542142445,37055249131.36413,-8494485054958392.0
9.084412939801538e-08,-0.08333740042101016,-2.604501273946248,17535788052.68532,-4021687921348281.0
2.9627321862276132e-09,-0.0027235103366447786,0.38626130474604564,575008641.5670788,-132145134200572.1
-8.737440128766761e-09,0.00804374629600144,0.20275881785623753,-1704486967.0638769,392290048965635.06
-7.959701230823437e-08,0.14727148771542622,-102181.37353747406,31509548066.754925,-3643709797318174.0
2.2162203567211062e-08,-0.020589504740202713,-0.7274956120443835,4443424918.640674,-1032026307180066.5
-2.8207366115589756e-08,0.026229076501139453,-1.8906733135350666,-5667991747.339114,1317618370042961.0
-5.51433027880519e-07,0.5128598354648576,-43.405863969609825,-110864477019.4763,2.5777353968098172e+16
9.163874538020021e-20,-7.102559011674229e-14,-1.98175715061922e-08,0.027647733397043243,44285.69046326719
-7.351955170215974e-08,0.06839522260186394,-9.625695494277494,-14789337462.362154,3439629254361077.5
1.636169589063274e-18,-1.2683757940670675e-12,-3.540037914134738e-07,0.4939550552082762,791405.4908336321
-1.5042866583049168e-08,0.01400613852114816,0.22232400249214698,-3035729950.566159,706627322172700.5
9.088833240027477e-20,-7.058869769498586e-14,-1.973632872568594e-08,0.02759086742300638,44285.72338600224
-2.7725237497821936e-09,0.002585841888770457,0.0578131790031346,-562388483.077407,131130144124075.0
-4.342889412338092e-11,1.0135232013126199e-05,9.46096072481966,2207884.9871625057,-2061064212354.7537
-1.4024349715335251e-08,0.003273118232600951,3055.426390089675,713064684.3418837,-665678296324231.9
-2.106801478420707e-19,1.3430459728662828e-23,4.5899907172581204e-08,0.042848527241802443,29999.99999915384
-1.6134229218770157e-09,0.0015076828691944874,-0.1406220552908996,-329002441.08319116,76859913215365.55
-6.854468810679941e-10,0.0006408564351191762,0.259534489000327,-140288447.65194035,32790217770716.39
1.4637571737772692e-07,-0.1371932468994786,-49.516905022462524,30176486808.506645,-7070863846059346.0
1.2469259221195718e-07,-0.11695090828198648,-1.3475363129570557,25721177376.439728,-6031062144013189.0
2.6632222178664748e-09,-0.00250346783927401,0.5315672148763397,552534208.3624636,-129847706625247.31
8.76531772926181e-20,-6.869580981918124e-14,-1.9381816707339836e-08,0.027341973313563712,44285.725476662956
-4.6426827373660604e-11,1.0916518843754271e-05,10.266924851793393,2413996.6752861436,-2270449144919.5522
8.760908011497085e-20,-6.866990239435319e-14,-1.9376980515018957e-08,0.027338580623159445,44285.713740118525
-2.5619721727370294e-10,0.0002409612086601462,0.13593970330528485,-53413675.26837424,12558688952456.016
-3.1536673122199677e-11,7.441224757388522e-06,7.022801700674678,1656977.2580851158,-1563885643136.776
1.3120019736586491e-09,-0.0012413808247702897,0.22989087179568155,277617053.7802069,-65668460633716.766
-1.3673996338319522e-15,7.101057632713378e-10,0.0004898405780845456,72.71597467663555,-150943091.5960075
2.1553895547115e-10,-0.00020435889513422344,-0.008857471827737788,45935681.26488208,-10888287872188.557
-1.345031058993705e-10,0.0002600179215165962,-188.49734483112448,60732838.245811164,-7337890279270.42
5.799637043806151e-08,-0.11424888645798438,84397.79711436403,-27709228811.774517,3411502931530341.5
-9.019143153347835e-08,0.1791797251437559,-133488.44191257106,44199350956.983986,-5488066179869922.0
-8.747293142941227e-09,0.017549246632660123,-13203.079939756573,4414791920.367708,-553575981373188.9
1.256612037692879e-10,-0.000127125623901889,-0.015384996401787284,32542303.59261486,-8230454780448.234
3.449459572268007e-10,-8.734830956643243e-05,-88.47609265084593,-22404708.53529367,22693515238377.375
-4.650059502923943e-09,0.004712215354298296,-0.07885465891005113,-1209677068.4089932,306461437063765.9
-5.0447318897452654e-06,5.1148908654040754,-910.6329629084258,-1313614135890.1191,3.3297077539486304e+17
7.53293975206465e-11,-7.58176446372736e-05,-0.2342351609952699,19435572.70063813,-4890106663743.241
5.3760269424914326e-08,-0.05470931480062214,-0.9006428184783206,14165407335.934195,-3603868363766911.5
2.560474372525568e-09,-0.0026106343988010986,0.63504692913158,677833506.0514439,-172778236281881.5
1.7339117480054124e-10,-4.420903853925432e-05,-45.08939401275133,-11496783.561422352,11725223228297.188
-8.151928333245801e-10,0.0016909547338355597,-1315.2906606810097,454690259.3132111,-58942333350109.766
-1.1495964384413352e-09,0.002448697283070134,-1955.8695428855187,694297894.3885218,-92420145141877.39
2.4032203909108587e-10,-6.45329219534902e-05,-69.31636775232862,-18613774.7909729,19993097600099.49
-1.118617401368253e-08,0.012022197786422169,0.5086592298776206,-3472133907.0312,932907065898142.4
6.977737212764054e-10,-0.0015082166484548063,1222.3784857176827,-440277415.02420145,59461975547205.99
1.7796613751665382e-09,-0.001962612217985746,0.3423880246033819,596339838.3808337,-164411017557906.5
-1.088867580962399e-07,0.12020975752105291,-6.092503341480903,-36620921499.99361,1.0107271233784668e+16
8.434213386564089e-12,-9.733455475511533e-06,0.14880727364749663,3060873.509029129,-880881001062.1609
-2.9710832103752646e-09,0.003295645303391554,0.058314820798921994,-1013816084.8522664,281141223910604.22
-3.022503788966321e-09,0.006750269824547571,-5653.418162703847,2104374516.5630088,-293745162508308.06
-2.873575437774919e-10,0.00032301476870821627,0.11645343160213009,-102167722.16396503,28711010537705.516
2.7217545749330166e-10,-0.00030757399283627587,-0.0890397780848255,98295788.22066672,-27769927388445.348
2.3031663070109187e-09,-0.0006534563641761919,-741.657231216381,-210432186.64322367,238820890210863.12
-4.210838238947589e-09,0.00958348228308021,-8179.4340209009215,3102805693.6953697,-441398837294574.5
-7.022748865445345e-08,0.08037190645437127,19.074960019381006,-26338962300.201603,7535911969926987.0
1.2132148629562046e-10,-0.0001413163937518911,0.8946401897697872,46871836.71610712,-13643536553030.887
2.1286876689983977e-08,-0.02441699961744419,1.197335806371306,8030059096.439685,-2302709253623478.0
1.6455385706983065e-10,-0.00018939555196203844,-0.04877649842560576,62780174.855504565,-18064460000552.066
8.412491598290946e-14,-2.416824867903579e-08,-0.028021148311496012,-8121.981324003937,9333526498.929665
-6.805598183801032e-11,8.03949984403469e-05,-0.6502672049677161,-27257849.76473729,8043834868202.738
7.5084455739288e-07,-0.8687635201967852,-28.27092962739068,290799414288.02045,-8.411725355379128e+16
3.8237729488111637e-20,-3.6874870434177606e-14,-1.2800938799296794e-08,0.022220948672474015,44285.64431317211
-7.644388462420844e-09,0.017737162791415708,-15433.334240620441,5968371107.79727,-865537994362457.6
3.6847400785262115e-20,-3.586405219593183e-14,-1.2566542290588414e-08,0.02201609661454806,44285.71793083729
